"Date","Price","Open","High","Low","Vol.","Change %"
"May 11, 2022","28,957.90","31,049.91","32,159.03","27,896.50","-","-6.74%"
"May 10, 2022","31,049.91","30,165.76","32,664.86","29,818.32","-","2.93%"
"May 09, 2022","30,165.76","34,060.00","34,208.00","30,165.76","-","-11.43%"
"May 08, 2022","34,060.00","35,500.00","35,500.00","33,729.00","2.25M","-4.06%"
"May 07, 2022","35,500.00","36,023.00","36,138.00","34,833.00","11.28M","-1.45%"
"May 06, 2022","36,023.00","36,600.00","36,679.00","35,308.00","7.23M","-1.58%"
"May 05, 2022","36,600.00","39,715.00","39,803.00","36,204.00","3.49M","-7.84%"
"May 04, 2022","39,715.00","37,724.00","39,935.00","37,594.00","1.91M","5.28%"
"May 03, 2022","37,724.00","38,547.00","38,751.00","37,550.00","8.51M","-2.14%"
"May 02, 2022","38,547.00","38,445.00","39,141.00","38,064.00","3.66M","0.27%"
"May 01, 2022","38,445.00","37,631.00","38,618.00","37,400.00","2.04M","2.16%"
"Apr 30, 2022","37,631.00","38,613.00","38,766.00","37,549.00","1.37M","-2.54%"
"Apr 29, 2022","38,613.00","39,746.00","39,913.00","38,200.00","1.30M","-2.85%"
"Apr 28, 2022","39,746.00","39,234.00","40,376.00","38,920.00","3.24M","1.30%"
"Apr 27, 2022","39,234.00","38,088.00","39,395.00","37,926.00","2.81M","3.01%"
"Apr 26, 2022","38,088.00","40,484.00","40,797.00","37,735.00","1.96M","-5.92%"
"Apr 25, 2022","40,484.00","39,472.00","40,616.00","38,257.00","2.53M","2.56%"
"Apr 24, 2022","39,472.00","39,448.00","39,919.00","39,037.00","4.76M","0.06%"
"Apr 23, 2022","39,448.00","39,742.00","39,955.00","39,345.00","6.13M","-0.74%"
"Apr 22, 2022","39,742.00","40,483.00","40,785.00","39,236.00","6.05M","-1.83%"
"Apr 21, 2022","40,483.00","41,348.00","42,929.00","39,803.00","2.53M","-2.09%"
"Apr 20, 2022","41,348.00","41,506.00","42,196.00","40,908.00","4.97M","-0.38%"
"Apr 19, 2022","41,506.00","40,798.00","41,747.00","40,633.00","5.49M","1.74%"
"Apr 18, 2022","40,798.00","39,704.00","41,108.00","38,588.00","24.18M","2.76%"
"Apr 17, 2022","39,704.00","40,465.00","40,534.00","39,583.00","2.29M","-1.88%"
"Apr 16, 2022","40,465.00","40,562.00","40,650.00","40,037.00","1.59M","-0.24%"
"Apr 15, 2022","40,562.00","39,927.00","40,798.00","39,797.00","4.67M","1.59%"
"Apr 14, 2022","39,927.00","41,135.00","41,510.00","39,583.00","4.53M","-2.94%"
"Apr 13, 2022","41,135.00","40,144.00","41,491.00","39,602.00","11.70M","2.47%"
"Apr 12, 2022","40,144.00","39,476.00","40,687.00","39,294.00","12.40M","1.69%"
